datetime,meas
2018-08-27 00:00:02.593626,80.9096
2018-08-27 00:05:01.853311,80.9096
2018-08-27 00:10:01.922301,80.9096
2018-08-27 00:15:02.16391,79.9412
2018-08-27 00:20:01.903674,79.9412
2018-08-27 00:25:02.274503,79.9412
2018-08-27 00:30:02.069185,80.9096
2018-08-27 00:35:02.333715,78.9728
2018-08-27 00:40:01.688342,80.9096
2018-08-27 00:45:02.441662,80.9096
2018-08-27 00:50:02.095888,78.9728
2018-08-27 00:55:02.42009,78.9728
2018-08-27 01:00:02.681858,79.9412
2018-08-27 01:05:02.487034,78.9728
2018-08-27 01:10:01.815822,78.9728
2018-08-27 01:15:01.852053,79.9412
2018-08-27 01:20:01.663686,78.9728
2018-08-27 01:25:02.151582,80.9096
2018-08-27 01:30:02.078752,80.9096
2018-08-27 01:35:01.786457,78.9728
2018-08-27 01:40:02.169991,79.9412
2018-08-27 01:45:02.243493,78.9728
2018-08-27 01:50:01.642074,78.9728
2018-08-27 01:55:02.444412,78.9728
2018-08-27 02:00:01.916391,78.9728
2018-08-27 02:05:02.513799,78.0044
2018-08-27 02:10:01.810013,78.9728
2018-08-27 02:15:02.118203,78.9728
2018-08-27 02:20:02.065352,78.9728
2018-08-27 02:25:02.575835,78.9728
2018-08-27 02:30:01.899525,78.9728
2018-08-27 02:35:02.572727,78.0044
2018-08-27 02:40:01.914806,78.9728
2018-08-27 02:45:02.076555,79.9412
2018-08-27 02:50:01.625246,78.9728
2018-08-27 02:55:01.679904,78.9728
2018-08-27 03:00:01.979177,78.9728
2018-08-27 03:05:01.983273,78.0044
2018-08-27 03:10:02.503611,78.9728
2018-08-27 03:15:01.816024,78.9728
2018-08-27 03:20:02.140859,78.9728
2018-08-27 03:25:01.78244,78.9728
2018-08-27 03:30:01.972304,79.9412
2018-08-27 03:35:02.511044,78.9728
2018-08-27 03:40:02.145331,78.9728
2018-08-27 03:45:02.476291,78.9728
2018-08-27 03:50:01.660227,78.9728
2018-08-27 03:55:01.896704,78.9728
2018-08-27 04:00:02.335952,78.9728
2018-08-27 04:05:02.478482,78.9728
2018-08-27 04:10:01.716927,78.9728
2018-08-27 04:15:02.198812,78.9728
2018-08-27 04:20:02.36042,78.0044
2018-08-27 04:25:01.724807,78.9728
2018-08-27 04:30:02.371073,78.9728
2018-08-27 04:35:01.916339,79.9412
2018-08-27 04:40:02.173302,78.9728
2018-08-27 04:45:02.043392,78.9728
2018-08-27 04:50:01.589762,78.9728
2018-08-27 04:55:02.422321,78.9728
2018-08-27 05:00:01.820586,78.9728
2018-08-27 05:05:01.760725,78.9728
2018-08-27 05:10:02.340033,78.9728
2018-08-27 05:15:02.654331,78.9728
2018-08-27 05:20:01.992434,78.9728
2018-08-27 05:25:02.54941,78.9728
2018-08-27 05:30:01.800289,78.9728
2018-08-27 05:35:02.326458,78.9728
2018-08-27 05:40:02.52786,78.9728
2018-08-27 05:45:01.870127,78.9728
2018-08-27 05:50:01.956143,78.9728
2018-08-27 05:55:02.16046,78.9728
2018-08-27 06:00:02.531769,78.9728
2018-08-27 06:05:01.671721,78.9728
2018-08-27 06:10:02.03999,79.9412
2018-08-27 06:15:02.264286,78.9728
2018-08-27 06:20:01.657296,78.9728
2018-08-27 06:25:02.00519,79.9412
2018-08-27 06:30:02.14242,79.9412
2018-08-27 06:35:02.366089,80.9096
2018-08-27 06:40:01.850425,78.9728
2018-08-27 06:45:02.32601,80.9096
2018-08-27 06:50:02.011015,80.9096
2018-08-27 06:55:01.5822,78.9728
2018-08-27 07:00:02.290608,79.9412
2018-08-27 07:05:01.654626,80.9096
2018-08-27 07:10:02.281999,79.9412
2018-08-27 07:15:02.385894,80.9096
2018-08-27 07:20:02.565907,80.9096
2018-08-27 07:25:02.173483,79.9412
2018-08-27 07:30:02.398574,80.9096
2018-08-27 07:35:02.030725,81.878
2018-08-27 07:40:02.513933,80.9096
2018-08-27 07:45:01.939955,83.8148
2018-08-27 07:50:01.856813,83.8148
2018-08-27 07:55:01.991673,84.7832
2018-08-27 08:00:02.05021,84.7832
2018-08-27 08:05:02.580959,84.7832
2018-08-27 08:10:02.22996,86.72
2018-08-27 08:15:01.72511,86.72
2018-08-27 08:20:01.805471,86.72
2018-08-27 08:25:02.441551,86.72
2018-08-27 08:30:02.21548,86.72
2018-08-27 08:35:01.712708,88.6568
2018-08-27 08:40:01.997956,87.6884
2018-08-27 08:45:02.501981,88.6568
2018-08-27 08:50:01.76097,88.6568
2018-08-27 08:55:02.057527,89.6252
2018-08-27 09:00:02.648283,88.6568
2018-08-27 09:05:02.155105,89.6252
2018-08-27 09:10:01.818743,89.6252
2018-08-27 09:15:01.885951,89.6252
2018-08-27 09:20:01.857856,88.6568
2018-08-27 09:25:02.253362,89.6252
2018-08-27 09:30:02.298313,90.5936
2018-08-27 09:35:02.095306,90.5936
2018-08-27 09:40:02.403128,90.5936
2018-08-27 09:45:02.608874,91.562
