datetime,meas
2018-08-27 00:00:02.975366,88.6568
2018-08-27 00:05:02.19088,88.6568
2018-08-27 00:10:02.392079,88.6568
2018-08-27 00:15:02.903242,88.6568
2018-08-27 00:20:02.394021,88.6568
2018-08-27 00:25:02.627826,88.6568
2018-08-27 00:30:03.098334,88.6568
2018-08-27 00:35:02.38501,88.6568
2018-08-27 00:40:02.715548,88.6568
2018-08-27 00:45:02.967216,89.6252
2018-08-27 00:50:02.578522,88.6568
2018-08-27 00:55:02.038354,88.6568
2018-08-27 01:00:02.37205,88.6568
2018-08-27 01:05:02.413553,88.6568
2018-08-27 01:10:02.815148,88.6568
2018-08-27 01:15:02.198287,88.6568
2018-08-27 01:20:02.347288,88.6568
2018-08-27 01:25:02.52962,88.6568
2018-08-27 01:30:02.829448,89.6252
2018-08-27 01:35:02.131912,88.6568
2018-08-27 01:40:02.626203,88.6568
2018-08-27 01:45:02.917232,89.6252
2018-08-27 01:50:02.099711,88.6568
2018-08-27 01:55:02.466208,88.6568
2018-08-27 02:00:02.62696,88.6568
2018-08-27 02:05:02.644553,88.6568
2018-08-27 02:10:02.231747,88.6568
2018-08-27 02:15:02.706043,88.6568
2018-08-27 02:20:01.950702,88.6568
2018-08-27 02:25:02.505392,88.6568
2018-08-27 02:30:02.755637,88.6568
2018-08-27 02:40:02.255295,88.6568
2018-08-27 02:45:02.437359,88.6568
2018-08-27 02:50:02.615347,88.6568
2018-08-27 02:55:02.133912,88.6568
2018-08-27 03:00:02.197452,88.6568
2018-08-27 03:05:02.585607,88.6568
2018-08-27 03:10:02.357406,88.6568
2018-08-27 03:15:02.645228,88.6568
2018-08-27 03:20:01.925239,88.6568
2018-08-27 03:25:02.315211,88.6568
2018-08-27 03:30:02.705774,88.6568
2018-08-27 03:35:02.804908,88.6568
2018-08-27 03:40:02.397499,88.6568
2018-08-27 03:45:02.646153,88.6568
2018-08-27 03:50:02.798028,88.6568
2018-08-27 03:55:02.33141,88.6568
2018-08-27 04:00:02.697343,88.6568
2018-08-27 04:05:02.890386,88.6568
2018-08-27 04:10:02.472749,88.6568
2018-08-27 04:15:02.625491,88.6568
2018-08-27 04:20:02.875431,88.6568
2018-08-27 04:25:02.275471,88.6568
2018-08-27 04:30:02.979471,88.6568
2018-08-27 04:35:02.724987,88.6568
2018-08-27 04:40:02.104938,88.6568
2018-08-27 04:45:02.294644,88.6568
2018-08-27 04:50:02.584162,88.6568
2018-08-27 04:55:02.591484,88.6568
2018-08-27 05:00:02.717151,88.6568
2018-08-27 05:05:02.87569,88.6568
2018-08-27 05:10:02.647832,88.6568
2018-08-27 05:15:03.015139,89.6252
2018-08-27 05:20:02.73696,90.5936
2018-08-27 05:25:01.987062,88.6568
2018-08-27 05:30:03.105313,89.6252
2018-08-27 05:35:02.608059,88.6568
2018-08-27 05:40:02.068037,88.6568
2018-08-27 05:45:02.341198,90.5936
2018-08-27 05:50:02.441673,88.6568
2018-08-27 05:55:02.608145,88.6568
2018-08-27 06:00:02.815202,89.6252
2018-08-27 06:05:02.073071,90.5936
2018-08-27 06:10:02.313823,90.5936
2018-08-27 06:15:02.505203,89.6252
2018-08-27 06:20:02.875731,90.5936
2018-08-27 06:25:02.430755,91.562
2018-08-27 06:30:02.936604,91.562
2018-08-27 06:35:02.213663,91.562
2018-08-27 06:40:02.655017,92.5304
2018-08-27 06:45:02.175684,92.5304
2018-08-27 06:50:02.389232,92.5304
2018-08-27 06:55:02.745525,92.5304
2018-08-27 07:00:02.178163,92.5304
2018-08-27 07:05:02.456503,93.4988
2018-08-27 07:10:02.819525,94.4672
2018-08-27 07:15:02.665443,94.4672
2018-08-27 07:20:02.364936,94.4672
2018-08-27 07:25:02.878271,94.4672
2018-08-27 07:30:02.162671,94.4672
2018-08-27 07:35:02.221587,94.4672
2018-08-27 07:40:01.974945,95.4356
2018-08-27 07:45:03.028965,96.404
2018-08-27 07:50:02.039519,95.4356
2018-08-27 07:55:02.607501,96.404
2018-08-27 08:00:02.553665,96.404
2018-08-27 08:05:02.091641,96.404
2018-08-27 08:10:02.567343,96.404
2018-08-27 08:15:03.011663,96.404
2018-08-27 08:20:02.687134,96.404
2018-08-27 08:25:02.135158,97.3724
2018-08-27 08:30:02.482375,97.3724
2018-08-27 08:35:01.975997,97.3724
2018-08-27 08:40:02.691469,97.3724
2018-08-27 08:45:03.004399,97.3724
2018-08-27 08:50:02.147511,98.3408
2018-08-27 08:55:02.635267,98.3408
2018-08-27 09:00:03.024765,99.3092
2018-08-27 09:05:01.955298,100.278
2018-08-27 09:10:02.687009,98.3408
2018-08-27 09:15:02.287789,100.278
2018-08-27 09:20:01.985393,100.278
2018-08-27 09:25:02.368392,99.3092
2018-08-27 09:30:02.545894,100.278
2018-08-27 09:35:02.705614,100.278
2018-08-27 09:40:01.976943,100.278
2018-08-27 09:45:02.25911,100.278
2018-08-27 09:50:02.389217,100.278
2018-08-27 09:55:02.666209,100.278
2018-08-27 10:00:02.363807,100.278
2018-08-27 10:05:02.508395,101.246
2018-08-27 10:10:01.895932,101.246
2018-08-27 10:15:02.297238,101.246
2018-08-27 10:20:02.770012,101.246
2018-08-27 10:25:02.105112,100.278
2018-08-27 10:30:02.525849,102.214
2018-08-27 10:35:02.61178,101.246
2018-08-27 10:40:02.846502,101.246
2018-08-27 10:45:02.311982,102.214
2018-08-27 10:50:02.346326,102.214
2018-08-27 10:55:02.476107,102.214
2018-08-27 11:00:03.023867,102.214
2018-08-27 11:05:02.689637,102.214
2018-08-27 11:10:02.873487,103.183
2018-08-27 11:15:03.11448,103.183
2018-08-27 11:20:02.386644,102.214
2018-08-27 11:25:01.954927,103.183
2018-08-27 11:30:02.997934,103.183
2018-08-27 11:35:02.30402,103.183
2018-08-27 11:40:02.264691,104.151
2018-08-27 11:45:02.51223,104.151
2018-08-27 11:50:02.771298,104.151
2018-08-27 11:55:02.178309,103.183
2018-08-27 12:00:02.288284,104.151
2018-08-27 12:05:02.44568,104.151
2018-08-27 12:10:02.279907,104.151
2018-08-27 12:15:02.747868,106.088
2018-08-27 12:20:02.844224,106.088
2018-08-27 12:25:02.43002,104.151
2018-08-27 12:30:02.887979,106.088
2018-08-27 12:35:02.195437,106.088
2018-08-27 12:40:02.636929,106.088
2018-08-27 12:45:03.012151,107.056
2018-08-27 12:50:02.003716,106.088
2018-08-27 12:55:02.535462,108.025
2018-08-27 13:00:02.897965,108.025
2018-08-27 13:05:02.114664,108.025
2018-08-27 13:10:02.642334,107.056
2018-08-27 13:15:02.399017,106.088
2018-08-27 13:20:02.620276,106.088
2018-08-27 13:25:02.166995,107.056
2018-08-27 13:30:02.340965,105.12
2018-08-27 13:35:02.63614,106.088
2018-08-27 13:40:02.741232,107.056
2018-08-27 13:45:02.95245,106.088
2018-08-27 13:50:02.295697,106.088
2018-08-27 13:55:02.159044,108.025
2018-08-27 14:00:02.61335,108.025
2018-08-27 14:05:02.631683,108.025
2018-08-27 14:10:02.160105,108.025
2018-08-27 14:15:02.214052,108.993
2018-08-27 14:20:02.057327,108.993
2018-08-27 14:25:02.074426,108.993
2018-08-27 14:30:02.357557,110.93
2018-08-27 14:35:02.475071,110.93
2018-08-27 14:40:01.955117,111.898
2018-08-27 14:45:02.214362,111.898
2018-08-27 14:50:02.274871,111.898
2018-08-27 14:55:02.154741,111.898
2018-08-27 15:00:02.324491,112.867
2018-08-27 15:05:02.832974,112.867
2018-08-27 15:10:02.343004,112.867
2018-08-27 15:15:02.70729,111.898
2018-08-27 15:20:02.042259,111.898
2018-08-27 15:25:02.555943,111.898
2018-08-27 15:30:02.933827,113.835
2018-08-27 15:35:02.296076,113.835
2018-08-27 15:40:02.665633,114.804
2018-08-27 15:45:02.095381,115.772
2018-08-27 15:50:02.710627,113.835
2018-08-27 15:55:02.684961,115.772
2018-08-27 16:00:02.304194,114.804
2018-08-27 16:05:02.586381,117.709
2018-08-27 16:10:01.977128,117.709
2018-08-27 16:15:02.444178,119.646
2018-08-27 16:20:02.715417,119.646
2018-08-27 16:25:02.639404,119.646
2018-08-27 16:30:02.965419,118.677
2018-08-27 16:35:02.317858,117.709
2018-08-27 16:40:02.772147,117.709
2018-08-27 16:45:02.45331,117.709
2018-08-27 16:50:02.595391,117.709
2018-08-27 16:55:02.885396,116.74
2018-08-27 17:00:02.651324,113.835
2018-08-27 17:05:01.954479,111.898
2018-08-27 17:10:01.955664,110.93
2018-08-27 17:15:02.485999,109.962
2018-08-27 17:20:02.912378,108.993
2018-08-27 17:25:02.581972,108.025
2018-08-27 17:30:02.725534,108.025
2018-08-27 17:35:01.948683,106.088
2018-08-27 17:40:02.425127,107.056
2018-08-27 17:45:02.665867,106.088
2018-08-27 17:50:02.313224,105.12
2018-08-27 17:55:02.596161,104.151
2018-08-27 18:00:03.149809,104.151
2018-08-27 18:05:02.535324,104.151
2018-08-27 18:10:02.522433,104.151
2018-08-27 18:15:02.202015,104.151
2018-08-27 18:20:02.433123,102.214
2018-08-27 18:25:02.191683,102.214
2018-08-27 18:30:02.547829,102.214
2018-08-27 18:35:01.925362,100.278
2018-08-27 18:40:02.60181,101.246
2018-08-27 18:45:02.988509,101.246
2018-08-27 18:50:02.306932,100.278
2018-08-27 18:55:02.595592,100.278
2018-08-27 19:00:02.993786,100.278
2018-08-27 19:05:01.902235,99.3092
2018-08-27 19:10:02.605407,99.3092
2018-08-27 19:15:02.204867,98.3408
2018-08-27 19:20:02.542265,98.3408
2018-08-27 19:25:02.634956,98.3408
2018-08-27 19:30:02.695116,98.3408
2018-08-27 19:35:02.445652,97.3724
2018-08-27 19:40:01.910462,98.3408
2018-08-27 19:45:02.934265,97.3724
2018-08-27 19:50:02.254627,97.3724
2018-08-27 19:55:02.414932,97.3724
2018-08-27 20:00:02.727361,96.404
2018-08-27 20:05:02.665416,97.3724
2018-08-27 20:10:02.364918,96.404
2018-08-27 20:15:02.823009,96.404
2018-08-27 20:20:01.975229,96.404
2018-08-27 20:25:02.446576,96.404
2018-08-27 20:30:02.881565,96.404
2018-08-27 20:35:02.506934,96.404
2018-08-27 20:40:02.781791,96.404
2018-08-27 20:45:02.601826,96.404
2018-08-27 20:50:02.113752,96.404
2018-08-27 20:55:02.395017,95.4356
2018-08-27 21:00:02.75505,95.4356
2018-08-27 21:05:02.205029,96.404
2018-08-27 21:10:02.608148,94.4672
2018-08-27 21:15:03.004338,95.4356
2018-08-27 21:20:02.290678,95.4356
2018-08-27 21:25:02.815762,96.404
2018-08-27 21:30:02.405479,96.404
2018-08-27 21:35:02.475556,95.4356
2018-08-27 21:40:02.861466,95.4356
2018-08-27 21:45:02.28475,96.404
2018-08-27 21:50:02.474912,95.4356
2018-08-27 21:55:01.967577,95.4356
2018-08-27 22:00:02.51736,96.404
2018-08-27 22:05:02.548715,96.404
2018-08-27 22:10:02.168749,95.4356
2018-08-27 22:15:02.667293,94.4672
2018-08-27 22:20:02.170672,94.4672
2018-08-27 22:25:02.67461,94.4672
2018-08-27 22:30:02.627425,93.4988
2018-08-27 22:35:02.010084,94.4672
2018-08-27 22:40:02.280542,93.4988
2018-08-27 22:45:02.495283,93.4988
2018-08-27 22:50:02.771931,92.5304
2018-08-27 22:55:02.411509,93.4988
2018-08-27 23:00:02.817848,93.4988
2018-08-27 23:05:02.204086,92.5304
2018-08-27 23:10:02.581851,92.5304
2018-08-27 23:15:03.11884,92.5304
2018-08-27 23:20:02.573676,92.5304
2018-08-27 23:25:02.925674,92.5304
2018-08-27 23:30:02.979891,92.5304
2018-08-27 23:35:02.865389,92.5304
2018-08-27 23:40:02.406,91.562
2018-08-27 23:45:02.78846,92.5304
2018-08-27 23:50:02.055245,92.5304
2018-08-27 23:55:02.554829,92.5304
2018-08-28 00:00:02.626494,91.562
2018-08-28 00:05:01.937108,92.5304
2018-08-28 00:10:02.567577,92.5304
2018-08-28 00:15:02.752321,92.5304
2018-08-28 00:20:02.086336,92.5304
2018-08-28 00:25:02.31601,91.562
2018-08-28 00:30:02.729633,92.5304
2018-08-28 00:35:02.846873,91.562
2018-08-28 00:40:02.014326,92.5304
2018-08-28 00:45:02.455699,90.5936
2018-08-28 00:50:02.675446,91.562
2018-08-28 00:55:02.765511,90.5936
2018-08-28 01:00:02.253174,90.5936
2018-08-28 01:05:02.217965,90.5936
2018-08-28 01:10:01.975036,90.5936
2018-08-28 01:15:02.315915,90.5936
2018-08-28 01:20:02.849768,90.5936
2018-08-28 01:25:02.209832,90.5936
2018-08-28 01:30:02.475946,91.562
2018-08-28 01:35:02.805544,89.6252
2018-08-28 01:40:02.230872,89.6252
2018-08-28 01:45:02.456649,90.5936
2018-08-28 01:50:02.058312,89.6252
2018-08-28 01:55:02.46452,89.6252
2018-08-28 02:00:03.13795,90.5936
2018-08-28 02:05:02.477384,90.5936
2018-08-28 02:10:01.895724,89.6252
2018-08-28 02:15:02.143546,89.6252
2018-08-28 02:20:02.525308,88.6568
2018-08-28 02:25:02.102964,89.6252
2018-08-28 02:30:02.424962,89.6252
2018-08-28 02:35:02.815944,89.6252
2018-08-28 02:40:02.329515,88.6568
2018-08-28 02:45:02.759328,88.6568
2018-08-28 02:50:02.358896,89.6252
2018-08-28 02:55:02.295353,89.6252
2018-08-28 03:00:02.949413,88.6568
2018-08-28 03:05:02.247349,88.6568
2018-08-28 03:10:02.631485,88.6568
2018-08-28 03:15:02.475665,88.6568
2018-08-28 03:20:02.711817,88.6568
2018-08-28 03:25:02.594935,88.6568
2018-08-28 03:30:02.847322,88.6568
2018-08-28 03:35:01.942049,88.6568
2018-08-28 03:40:02.554166,88.6568
2018-08-28 03:45:03.070253,88.6568
2018-08-28 03:50:02.32725,88.6568
2018-08-28 03:55:02.314809,89.6252
2018-08-28 04:00:02.634197,88.6568
2018-08-28 04:05:02.458455,88.6568
2018-08-28 04:10:02.161428,88.6568
2018-08-28 04:15:02.625208,88.6568
2018-08-28 04:20:02.164903,89.6252
2018-08-28 04:25:02.281248,88.6568
2018-08-28 04:30:02.909002,89.6252
2018-08-28 04:35:02.142974,88.6568
2018-08-28 04:40:02.677102,88.6568
2018-08-28 04:45:02.960052,88.6568
2018-08-28 04:50:02.825313,88.6568
2018-08-28 04:55:02.147092,88.6568
2018-08-28 05:00:02.726371,88.6568
2018-08-28 05:05:01.994772,88.6568
2018-08-28 05:10:02.275827,88.6568
2018-08-28 05:15:02.994357,88.6568
2018-08-28 05:20:02.078397,88.6568
2018-08-28 05:25:02.606334,88.6568
2018-08-28 05:30:02.175697,88.6568
2018-08-28 05:35:02.285824,87.6884
2018-08-28 05:40:02.607368,88.6568
2018-08-28 05:45:02.172137,88.6568
2018-08-28 05:50:01.905221,88.6568
2018-08-28 05:55:02.325393,88.6568
