datetime,meas
2018-08-28 07:00:03,60.3
2018-08-28 07:05:02,60.3
2018-08-28 07:10:02,61.7
2018-08-28 07:15:02,61.7
2018-08-28 07:20:02,61.7
2018-08-28 07:25:02,61.7
2018-08-28 07:30:02,61.7
2018-08-28 07:35:02,61.7
2018-08-28 07:40:02,61.7
2018-08-28 07:45:02,61.7
2018-08-28 07:50:02,69.3
2018-08-28 07:55:02,69.3
2018-08-28 08:00:02,70
2018-08-28 08:05:01,70
2018-08-28 08:10:02,70
2018-08-28 08:15:02,70
2018-08-28 08:20:01,70
2018-08-28 08:25:02,70
2018-08-28 08:30:02,70
2018-08-28 08:35:02,70
2018-08-28 08:40:02,72.7
2018-08-28 08:45:02,73.6
2018-08-28 08:50:02,73.6
2018-08-28 08:55:02,74.5
2018-08-28 09:00:02,74.5
2018-08-28 09:05:02,74.5
2018-08-28 09:10:02,74.5
2018-08-28 09:15:02,74.5
2018-08-28 09:20:01,74.5
2018-08-28 09:25:02,74.5
2018-08-28 09:30:02,78.1
2018-08-28 09:35:02,78.1
2018-08-28 09:40:02,78.1
2018-08-28 09:45:02,78.1
2018-08-28 09:50:02,78.1
2018-08-28 09:55:01,78.1
2018-08-28 10:00:02,78.1
2018-08-28 10:05:02,77.4
2018-08-28 10:10:02,77.4
2018-08-28 10:15:03,77.4
2018-08-28 10:20:02,77.4
2018-08-28 10:25:02,77.4
2018-08-28 10:30:02,79.9
2018-08-28 10:35:01,79.9
2018-08-28 10:40:02,79.9
2018-08-28 10:45:03,79.9
2018-08-28 10:50:02,79.2
2018-08-28 10:55:02,79.2
2018-08-28 11:00:02,79.2
2018-08-28 11:05:02,79.2
2018-08-28 11:10:02,78.1
2018-08-28 11:15:02,78.1
2018-08-28 11:20:02,78.1
2018-08-28 11:25:02,78.1
2018-08-28 11:30:02,78.1
2018-08-28 11:35:01,77.5
2018-08-28 11:40:02,77.5
2018-08-28 11:45:02,77.5
2018-08-28 11:50:02,77.5
2018-08-28 11:55:02,77.5
2018-08-28 12:00:03,78.1
2018-08-28 12:05:02,78.1
2018-08-28 12:10:02,78.1
2018-08-28 12:20:02,78.1
2018-08-28 12:25:02,78.1
2018-08-28 12:30:02,80.1
2018-08-28 12:35:02,80.1
2018-08-28 12:40:02,80.1
2018-08-28 12:45:02,80.1
2018-08-28 12:50:02,80.1
2018-08-28 12:55:02,79.7
2018-08-28 13:00:02,79.7
2018-08-28 13:05:02,79.7
2018-08-28 13:10:02,79.7
2018-08-28 13:15:02,79.9
2018-08-28 13:20:02,79.9
2018-08-28 13:25:02,79.9
2018-08-28 13:30:02,79.9
2018-08-28 13:35:02,80.6
2018-08-28 13:40:02,80.6
2018-08-28 13:45:02,80.6
2018-08-28 13:50:02,80.6
2018-08-28 13:55:02,80.6
2018-08-28 14:00:02,83.1
2018-08-28 14:05:02,83.1
2018-08-28 14:10:02,83.1
2018-08-28 14:15:02,83.1
2018-08-28 14:20:02,83.3
2018-08-28 14:25:02,83.3
2018-08-28 14:30:02,83.3
2018-08-28 14:35:02,83.3
2018-08-28 14:40:02,83.3
2018-08-28 14:45:02,83.3
2018-08-28 14:50:02,81.5
2018-08-28 14:55:02,81.5
2018-08-28 15:00:02,80.4
2018-08-28 15:05:01,80.4
2018-08-28 15:10:02,79.9
2018-08-28 15:15:02,79.9
2018-08-28 15:20:02,79.9
2018-08-28 15:25:02,79.9
2018-08-28 15:30:02,79.9
2018-08-28 15:35:02,79.9
2018-08-28 15:40:02,79.9
2018-08-28 15:45:02,78.6
2018-08-28 15:50:02,77.9
2018-08-28 15:55:02,77.9
2018-08-28 16:00:02,77.9
2018-08-28 16:05:01,77.9
2018-08-28 16:10:02,77.9
2018-08-28 16:15:02,77.9
2018-08-28 16:20:02,77.9
2018-08-28 16:25:02,77.9
2018-08-28 16:30:02,76.3
2018-08-28 16:35:02,76.3
2018-08-28 16:40:02,76.3
2018-08-28 16:45:02,75.7
2018-08-28 16:50:02,75.7
2018-08-28 16:55:02,75.2
2018-08-28 17:00:02,75.2
2018-08-28 17:05:01,75.2
2018-08-28 17:10:02,75.2
2018-08-28 17:15:02,75.2
2018-08-28 17:20:02,75.2
2018-08-28 17:25:01,75.2
2018-08-28 17:30:03,74.3
2018-08-28 17:35:02,74.3
2018-08-28 17:40:02,73.6
2018-08-28 17:45:02,73.6
2018-08-28 17:50:02,73.6
2018-08-28 17:55:02,73.6
2018-08-28 18:00:02,73.6
2018-08-28 18:05:02,73.6
2018-08-28 18:10:02,83.1
2018-08-28 18:15:02,83.1
2018-08-28 18:20:02,83.1
2018-08-28 18:25:02,83.1
2018-08-28 18:30:02,70.7
2018-08-28 18:35:02,70.7
2018-08-28 18:40:02,70.7
2018-08-28 18:45:02,70.7
2018-08-28 18:50:02,70.7
2018-08-28 18:55:02,70.7
2018-08-28 19:00:02,70.7
2018-08-28 19:05:02,70.7
2018-08-28 19:10:02,67.3
2018-08-28 19:15:03,67.3
2018-08-28 19:20:02,65.1
2018-08-28 19:25:02,65.1
2018-08-28 19:30:02,65.1
2018-08-28 19:35:02,65.1
2018-08-28 19:40:02,65.1
2018-08-28 19:45:02,65.1
2018-08-28 19:50:02,65.1
2018-08-28 19:55:02,63.7
2018-08-28 20:00:02,63.7
2018-08-28 20:05:02,63.3
2018-08-28 20:10:02,63.3
2018-08-28 20:15:02,63.1
2018-08-28 20:20:02,63.1
2018-08-28 20:25:02,63.1
2018-08-28 20:30:02,63.1
2018-08-28 20:35:01,63.1
2018-08-28 20:40:02,63.1
2018-08-28 20:45:02,63.1
2018-08-28 20:50:02,63.1
2018-08-28 20:55:02,62.2
2018-08-28 21:00:03,62.2
2018-08-28 21:05:02,62.2
2018-08-28 21:10:02,62.1
2018-08-28 21:15:02,62.1
2018-08-28 21:20:02,62.1
2018-08-28 21:25:01,62.1
2018-08-28 21:30:02,62.1
2018-08-28 21:35:02,62.1
2018-08-28 21:40:02,62.1
2018-08-28 21:45:02,63.1
2018-08-28 21:50:02,63.1
2018-08-28 21:55:02,63.9
2018-08-28 22:00:02,63.9
2018-08-28 22:05:02,63.9
2018-08-28 22:10:02,63.9
2018-08-28 22:15:02,63.9
2018-08-28 22:20:01,63.9
2018-08-28 22:25:02,63.9
2018-08-28 22:30:02,63.9
2018-08-28 22:35:02,65.5
2018-08-28 22:40:02,64.6
2018-08-28 22:45:02,64.6
2018-08-28 22:50:02,64.6
2018-08-28 22:55:02,64.6
2018-08-28 23:00:02,64.6
2018-08-28 23:05:02,64.6
2018-08-28 23:10:02,64.6
2018-08-28 23:15:02,64.6
2018-08-28 23:20:02,64.6
2018-08-28 23:25:02,60.8
2018-08-28 23:30:03,60.8
2018-08-28 23:35:02,60.8
2018-08-28 23:40:02,60.8
2018-08-28 23:45:02,60.8
2018-08-28 23:50:02,60.8
2018-08-28 23:55:02,60.8
2018-08-29 00:00:02,60.6
2018-08-29 00:05:02,60.6
2018-08-29 00:10:02,60.6
2018-08-29 00:15:02,60.6
2018-08-29 00:20:02,59.7
2018-08-29 00:25:02,59.7
2018-08-29 00:30:02,59.7
2018-08-29 00:35:02,59.7
2018-08-29 00:40:02,59.7
2018-08-29 00:45:02,59.7
2018-08-29 00:50:02,59.7
2018-08-29 00:55:02,59.7
2018-08-29 01:00:02,59.7
2018-08-29 01:05:02,58.1
2018-08-29 01:10:02,58.1
2018-08-29 01:15:03,57.7
2018-08-29 01:20:02,57.7
2018-08-29 01:25:02,57.7
2018-08-29 01:30:03,57.7
2018-08-29 01:35:02,57.7
2018-08-29 01:40:02,57.7
2018-08-29 01:45:02,57.7
2018-08-29 01:50:02,57.7
2018-08-29 01:55:02,57.7
2018-08-29 02:00:02,57
2018-08-29 02:05:02,56.7
2018-08-29 02:10:02,56.7
2018-08-29 02:15:02,56.7
2018-08-29 02:20:02,56.7
2018-08-29 02:25:02,56.7
2018-08-29 02:30:02,56.7
2018-08-29 02:35:02,56.7
2018-08-29 02:40:02,56.3
2018-08-29 02:45:02,56.3
2018-08-29 02:50:02,56.3
2018-08-29 02:55:02,56.5
2018-08-29 03:00:02,56.5
2018-08-29 03:05:02,56.5
2018-08-29 03:10:01,56.5
2018-08-29 03:15:02,56.5
2018-08-29 03:20:02,56.5
2018-08-29 03:25:02,56.5
2018-08-29 03:30:02,56.8
2018-08-29 03:35:02,56.8
2018-08-29 03:40:01,56.8
2018-08-29 03:45:02,56.8
2018-08-29 03:50:01,56.8
2018-08-29 03:55:02,56.8
