datetime,meas
2018-08-27 00:00:02.121987,85.7516
2018-08-27 00:05:02.340577,86.72
2018-08-27 00:10:01.838867,85.7516
2018-08-27 00:15:02.124011,86.72
2018-08-27 00:20:02.454132,85.7516
2018-08-27 00:25:02.136113,84.7832
2018-08-27 00:30:01.909007,85.7516
2018-08-27 00:35:02.452565,85.7516
2018-08-27 00:40:02.487455,85.7516
2018-08-27 00:45:01.988631,84.7832
2018-08-27 00:50:02.502222,85.7516
2018-08-27 00:55:01.913585,85.7516
2018-08-27 01:00:02.173425,85.7516
2018-08-27 01:05:02.230384,84.7832
2018-08-27 01:10:02.070286,84.7832
2018-08-27 01:15:02.618833,84.7832
2018-08-27 01:20:01.945081,84.7832
2018-08-27 01:25:02.173778,85.7516
2018-08-27 01:30:01.861804,84.7832
2018-08-27 01:35:01.783457,83.8148
2018-08-27 01:40:02.106258,84.7832
2018-08-27 01:45:01.869782,84.7832
2018-08-27 01:50:02.260151,84.7832
2018-08-27 01:55:02.12009,84.7832
2018-08-27 02:00:02.369439,84.7832
2018-08-27 02:05:02.180725,84.7832
2018-08-27 02:10:01.709332,84.7832
2018-08-27 02:15:01.813254,84.7832
2018-08-27 02:20:01.61554,84.7832
2018-08-27 02:25:02.120506,84.7832
2018-08-27 02:30:02.437237,84.7832
2018-08-27 02:35:01.808484,84.7832
2018-08-27 02:40:02.216943,83.8148
2018-08-27 02:45:02.391127,84.7832
2018-08-27 02:50:02.478553,84.7832
2018-08-27 02:55:02.390299,84.7832
2018-08-27 03:00:02.443518,84.7832
2018-08-27 03:05:02.396634,83.8148
2018-08-27 03:10:02.229961,84.7832
2018-08-27 03:15:02.597913,83.8148
2018-08-27 03:20:02.069046,83.8148
2018-08-27 03:25:02.268635,84.7832
2018-08-27 03:30:02.026157,84.7832
2018-08-27 03:35:02.491177,83.8148
2018-08-27 03:40:01.917894,83.8148
2018-08-27 03:45:02.590379,84.7832
2018-08-27 03:50:01.620334,83.8148
2018-08-27 03:55:01.695215,84.7832
2018-08-27 04:00:01.927163,84.7832
2018-08-27 04:05:01.975138,83.8148
2018-08-27 04:10:02.322193,84.7832
2018-08-27 04:15:02.734946,84.7832
2018-08-27 04:20:01.69066,83.8148
2018-08-27 04:25:01.87552,84.7832
2018-08-27 04:30:02.048737,84.7832
2018-08-27 04:35:02.190329,84.7832
2018-08-27 04:40:01.766311,83.8148
2018-08-27 04:45:02.130365,83.8148
2018-08-27 04:50:02.315103,84.7832
2018-08-27 04:55:02.391941,84.7832
2018-08-27 05:00:02.590615,84.7832
2018-08-27 05:05:01.646247,83.8148
2018-08-27 05:10:02.14562,84.7832
2018-08-27 05:15:02.57,84.7832
2018-08-27 05:20:01.868528,83.8148
2018-08-27 05:25:02.394165,84.7832
2018-08-27 05:30:02.716994,84.7832
2018-08-27 05:35:01.775545,83.8148
2018-08-27 05:40:01.672186,84.7832
2018-08-27 05:45:02.300238,84.7832
2018-08-27 05:50:02.379062,85.7516
2018-08-27 05:55:01.827002,84.7832
2018-08-27 06:00:01.88098,84.7832
2018-08-27 06:05:02.168994,83.8148
2018-08-27 06:10:01.694143,84.7832
2018-08-27 06:15:02.543511,84.7832
2018-08-27 06:20:01.783489,84.7832
2018-08-27 06:25:02.078543,84.7832
2018-08-27 06:30:01.990165,84.7832
2018-08-27 06:35:02.019601,84.7832
2018-08-27 06:40:01.618504,84.7832
2018-08-27 06:45:02.027145,84.7832
2018-08-27 06:50:02.080538,84.7832
2018-08-27 06:55:01.725167,84.7832
2018-08-27 07:00:02.299405,84.7832
2018-08-27 07:05:01.743458,84.7832
2018-08-27 07:10:02.538649,84.7832
2018-08-27 07:15:02.534276,84.7832
2018-08-27 07:20:01.570511,84.7832
2018-08-27 07:25:01.872736,85.7516
2018-08-27 07:30:02.172908,84.7832
2018-08-27 07:35:02.52115,86.72
2018-08-27 07:40:02.446458,87.6884
2018-08-27 07:45:02.050975,86.72
2018-08-27 07:50:02.358827,86.72
2018-08-27 07:55:01.960381,87.6884
2018-08-27 08:00:01.999828,88.6568
2018-08-27 08:05:02.414923,86.72
2018-08-27 08:10:02.538974,88.6568
2018-08-27 08:15:02.039494,89.6252
2018-08-27 08:20:01.641667,88.6568
2018-08-27 08:25:02.298487,89.6252
2018-08-27 08:30:02.266578,90.5936
2018-08-27 08:35:01.735165,90.5936
2018-08-27 08:40:02.506306,90.5936
2018-08-27 08:45:02.515422,90.5936
2018-08-27 08:50:01.827058,90.5936
2018-08-27 08:55:02.483598,90.5936
2018-08-27 09:00:02.538981,90.5936
2018-08-27 09:05:01.631914,91.562
2018-08-27 09:10:01.995493,91.562
2018-08-27 09:15:02.133396,91.562
2018-08-27 09:20:01.61766,91.562
2018-08-27 09:25:01.590894,90.5936
2018-08-27 09:30:02.130636,93.4988
2018-08-27 09:35:02.175431,92.5304
2018-08-27 09:40:02.396826,92.5304
2018-08-27 09:45:02.42835,92.5304
2018-08-27 09:50:02.163497,92.5304
2018-08-27 09:55:01.666104,93.4988
2018-08-27 10:00:02.270423,92.5304
2018-08-27 10:05:02.009167,93.4988
2018-08-27 10:10:02.235598,94.4672
2018-08-27 10:15:02.339121,94.4672
2018-08-27 10:20:02.583967,94.4672
2018-08-27 10:25:02.361918,95.4356
2018-08-27 10:30:01.941807,94.4672
2018-08-27 10:35:02.120673,95.4356
2018-08-27 10:40:02.542021,96.404
2018-08-27 10:45:01.88717,95.4356
2018-08-27 10:50:02.395717,94.4672
2018-08-27 10:55:01.688186,95.4356
2018-08-27 11:00:01.879049,96.404
2018-08-27 11:05:02.135355,96.404
2018-08-27 11:10:02.119835,95.4356
2018-08-27 11:15:02.531923,95.4356
2018-08-27 11:20:01.730972,96.404
2018-08-27 11:25:02.169143,96.404
2018-08-27 11:30:02.606607,96.404
2018-08-27 11:35:02.13604,96.404
2018-08-27 11:40:02.541754,96.404
